START_DATE,END_DATE,Start_Date,Start_Hour,Start_Minute,End_Date,End_Hour,End_Minute,Month_Name,Year,Weekday,Day_Time,CATEGORY,START,STOP,MILES,Duration_MIN,PURPOSE,IS_WEEKEND
2016-06-12 20:05:00,2016-06-12 20:16:00,2016-06-12,20,5,2016-06-12,20,16,June,2016,Sunday,Evening,Business,Morrisville,Cary,4.3,11.0,Errand/Supplies,True
2016-06-12 21:58:00,2016-06-12 22:19:00,2016-06-12,21,58,2016-06-12,22,19,June,2016,Sunday,Night,Business,Parkway,Whitebridge,2.8,21.0,Errand/Supplies,True
2016-06-13 05:23:00,2016-06-13 05:42:00,2016-06-13,5,23,2016-06-13,5,42,June,2016,Monday,Morning,Business,Cary,Morrisville,8.4,19.0,Meal/Entertain,False
2016-06-13 14:17:00,2016-06-13 14:46:00,2016-06-13,14,17,2016-06-13,14,46,June,2016,Monday,Afternoon,Business,Oakland,Emeryville,13.2,29.0,Meeting,False
2016-06-13 18:08:00,2016-06-13 18:47:00,2016-06-13,18,8,2016-06-13,18,47,June,2016,Monday,Evening,Business,Emeryville,Berkeley,3.9,39.0,Meal/Entertain,False
2016-06-13 18:54:00,2016-06-13 19:23:00,2016-06-13,18,54,2016-06-13,19,23,June,2016,Monday,Evening,Business,Berkeley,Oakland,5.1,29.0,Meal/Entertain,False
2016-06-13 20:00:00,2016-06-13 20:05:00,2016-06-13,20,0,2016-06-13,20,5,June,2016,Monday,Evening,Business,Oakland,Unknown Location,5.2,5.0,Customer Visit,False
2016-06-14 12:03:00,2016-06-14 12:21:00,2016-06-14,12,3,2016-06-14,12,21,June,2016,Tuesday,Afternoon,Business,Emeryville,San Francisco,9.8,18.0,Unknown,False
2016-06-14 16:09:00,2016-06-14 16:39:00,2016-06-14,16,9,2016-06-14,16,39,June,2016,Tuesday,Afternoon,Business,San Francisco,Emeryville,11.6,30.0,Meeting,False
2016-06-14 17:15:00,2016-06-14 17:24:00,2016-06-14,17,15,2016-06-14,17,24,June,2016,Tuesday,Evening,Business,Emeryville,Oakland,5.1,9.0,Meeting,False
2016-06-14 17:27:00,2016-06-14 17:57:00,2016-06-14,17,27,2016-06-14,17,57,June,2016,Tuesday,Evening,Business,Downtown,Bay Farm Island,9.3,30.0,Errand/Supplies,False
2016-06-15 01:46:00,2016-06-15 02:06:00,2016-06-15,1,46,2016-06-15,2,6,June,2016,Wednesday,Night,Business,Kenner,New Orleans,12.4,20.0,Between Offices,False
2016-06-15 15:26:00,2016-06-15 15:34:00,2016-06-15,15,26,2016-06-15,15,34,June,2016,Wednesday,Afternoon,Business,CBD,Lower Garden District,1.9,8.0,Between Offices,False
2016-06-15 16:37:00,2016-06-15 17:02:00,2016-06-15,16,37,2016-06-15,17,2,June,2016,Wednesday,Afternoon,Business,Lower Garden District,Lakeview,6.4,25.0,Customer Visit,False
2016-06-15 17:29:00,2016-06-15 17:49:00,2016-06-15,17,29,2016-06-15,17,49,June,2016,Wednesday,Evening,Personal,Lakeview,Storyville,5.5,20.0,Unknown,False
2016-06-15 19:52:00,2016-06-15 19:58:00,2016-06-15,19,52,2016-06-15,19,58,June,2016,Wednesday,Evening,Business,Storyville,Faubourg Marigny,1.5,6.0,Meal/Entertain,False
2016-06-16 13:36:00,2016-06-16 14:30:00,2016-06-16,13,36,2016-06-16,14,30,June,2016,Thursday,Afternoon,Business,New Orleans,Metairie,14.5,54.0,Unknown,False
2016-06-16 14:42:00,2016-06-16 14:46:00,2016-06-16,14,42,2016-06-16,14,46,June,2016,Thursday,Afternoon,Business,Metairie,Kenner,2.7,4.0,Unknown,False
2016-06-16 15:17:00,2016-06-16 15:41:00,2016-06-16,15,17,2016-06-16,15,41,June,2016,Thursday,Afternoon,Business,Kenner,New Orleans,15.0,24.0,Unknown,False
2016-06-16 19:39:00,2016-06-16 19:56:00,2016-06-16,19,39,2016-06-16,19,56,June,2016,Thursday,Evening,Business,New Orleans,Kenner,12.9,17.0,Unknown,False
2016-06-16 21:43:00,2016-06-16 21:56:00,2016-06-16,21,43,2016-06-16,21,56,June,2016,Thursday,Night,Business,Kenner,New Orleans,13.6,13.0,Unknown,False
2016-06-17 16:11:00,2016-06-17 16:44:00,2016-06-17,16,11,2016-06-17,16,44,June,2016,Friday,Afternoon,Business,New Orleans,Kenner,12.2,33.0,Unknown,False
2016-06-18 00:29:00,2016-06-18 00:51:00,2016-06-18,0,29,2016-06-18,0,51,June,2016,Saturday,Night,Business,Morrisville,Cary,8.7,22.0,Unknown,True
2016-06-19 02:39:00,2016-06-19 02:50:00,2016-06-19,2,39,2016-06-19,2,50,June,2016,Sunday,Night,Business,Cary,Raleigh,6.0,11.0,Unknown,True
2016-06-19 05:51:00,2016-06-19 06:00:00,2016-06-19,5,51,2016-06-19,6,0,June,2016,Sunday,Morning,Business,Raleigh,Cary,5.9,9.0,Unknown,True
2016-06-21 15:39:00,2016-06-21 16:08:00,2016-06-21,15,39,2016-06-21,16,8,June,2016,Tuesday,Afternoon,Business,Cary,Raleigh,19.3,29.0,Unknown,False
2016-06-21 17:11:00,2016-06-21 18:02:00,2016-06-21,17,11,2016-06-21,18,2,June,2016,Tuesday,Evening,Business,Raleigh,Cary,16.6,51.0,Meal/Entertain,False
2016-06-24 10:41:00,2016-06-24 10:57:00,2016-06-24,10,41,2016-06-24,10,57,June,2016,Friday,Morning,Business,Whitebridge,Waverly Place,7.1,16.0,Meal/Entertain,False
2016-06-24 11:54:00,2016-06-24 12:01:00,2016-06-24,11,54,2016-06-24,12,1,June,2016,Friday,Morning,Business,Waverly Place,Macgregor Downs,2.1,7.0,Meal/Entertain,False
2016-06-24 12:19:00,2016-06-24 12:37:00,2016-06-24,12,19,2016-06-24,12,37,June,2016,Friday,Afternoon,Business,Cary,Raleigh,8.6,18.0,Errand/Supplies,False
2016-06-24 12:50:00,2016-06-24 13:12:00,2016-06-24,12,50,2016-06-24,13,12,June,2016,Friday,Afternoon,Business,Raleigh,Morrisville,9.0,22.0,Errand/Supplies,False
2016-06-24 13:18:00,2016-06-24 13:27:00,2016-06-24,13,18,2016-06-24,13,27,June,2016,Friday,Afternoon,Business,Morrisville,Cary,3.1,9.0,Errand/Supplies,False
2016-06-24 14:01:00,2016-06-24 14:20:00,2016-06-24,14,1,2016-06-24,14,20,June,2016,Friday,Afternoon,Business,Cary,Morrisville,8.4,19.0,Temporary Site,False
2016-06-24 20:44:00,2016-06-24 21:02:00,2016-06-24,20,44,2016-06-24,21,2,June,2016,Friday,Evening,Business,Kenner,New Orleans,12.8,18.0,Unknown,False
2016-06-25 09:03:00,2016-06-25 09:12:00,2016-06-25,9,3,2016-06-25,9,12,June,2016,Saturday,Morning,Business,CBD,Bywater,4.5,9.0,Unknown,True
2016-06-25 09:15:00,2016-06-25 10:08:00,2016-06-25,9,15,2016-06-25,10,8,June,2016,Saturday,Morning,Business,New Orleans,Chalmette,11.8,53.0,Between Offices,True
2016-06-25 10:18:00,2016-06-25 10:25:00,2016-06-25,10,18,2016-06-25,10,25,June,2016,Saturday,Morning,Business,Chalmette,Arabi,1.1,7.0,Errand/Supplies,True
2016-06-25 10:50:00,2016-06-25 11:18:00,2016-06-25,10,50,2016-06-25,11,18,June,2016,Saturday,Morning,Business,Arabi,Metairie,17.0,28.0,Meal/Entertain,True
2016-06-25 11:25:00,2016-06-25 11:34:00,2016-06-25,11,25,2016-06-25,11,34,June,2016,Saturday,Morning,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,9.0,Meeting,True
2016-06-25 11:53:00,2016-06-25 13:21:00,2016-06-25,11,53,2016-06-25,13,21,June,2016,Saturday,Morning,Business,Metairie,New Orleans,15.5,88.0,Meeting,True
2016-06-25 19:47:00,2016-06-25 19:58:00,2016-06-25,19,47,2016-06-25,19,58,June,2016,Saturday,Evening,Business,Storyville,Marigny,1.6,11.0,Unknown,True
2016-06-25 23:19:00,2016-06-25 23:26:00,2016-06-25,23,19,2016-06-25,23,26,June,2016,Saturday,Night,Business,Marigny,Storyville,1.5,7.0,Unknown,True
2016-06-26 17:43:00,2016-06-26 18:18:00,2016-06-26,17,43,2016-06-26,18,18,June,2016,Sunday,Evening,Business,New Orleans,Kenner,12.6,35.0,Meeting,True
2016-06-26 18:45:00,2016-06-26 19:12:00,2016-06-26,18,45,2016-06-26,19,12,June,2016,Sunday,Evening,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,27.0,Unknown,True
2016-06-26 19:41:00,2016-06-26 19:50:00,2016-06-26,19,41,2016-06-26,19,50,June,2016,Sunday,Evening,Business,Kenner,Kenner,2.2,9.0,Unknown,True
2016-06-26 21:14:00,2016-06-26 21:42:00,2016-06-26,21,14,2016-06-26,21,42,June,2016,Sunday,Night,Business,Kenner,New Orleans,13.0,28.0,Unknown,True
2016-06-27 07:37:00,2016-06-27 08:48:00,2016-06-27,7,37,2016-06-27,8,48,June,2016,Monday,Morning,Business,New Orleans,Covington,46.9,71.0,Unknown,False
2016-06-27 08:51:00,2016-06-27 09:00:00,2016-06-27,8,51,2016-06-27,9,0,June,2016,Monday,Morning,Business,Covington,Covington,2.5,9.0,Unknown,False
2016-06-27 09:05:00,2016-06-27 09:33:00,2016-06-27,9,5,2016-06-27,9,33,June,2016,Monday,Morning,Business,Covington,Covington,8.6,28.0,Unknown,False
2016-06-27 09:43:00,2016-06-27 10:08:00,2016-06-27,9,43,2016-06-27,10,8,June,2016,Monday,Morning,Business,Covington,Covington,5.2,25.0,Unknown,False
2016-06-27 10:22:00,2016-06-27 10:39:00,2016-06-27,10,22,2016-06-27,10,39,June,2016,Monday,Morning,Business,Covington,Covington,7.6,17.0,Unknown,False
2016-06-27 10:51:00,2016-06-27 10:58:00,2016-06-27,10,51,2016-06-27,10,58,June,2016,Monday,Morning,Business,Covington,Covington,1.8,7.0,Unknown,False
2016-06-27 11:06:00,2016-06-27 11:24:00,2016-06-27,11,6,2016-06-27,11,24,June,2016,Monday,Morning,Business,Covington,Mandeville,4.7,18.0,Unknown,False
2016-06-27 11:30:00,2016-06-27 11:42:00,2016-06-27,11,30,2016-06-27,11,42,June,2016,Monday,Morning,Business,Mandeville,Mandeville,2.8,12.0,Unknown,False
2016-06-27 12:22:00,2016-06-27 13:02:00,2016-06-27,12,22,2016-06-27,13,2,June,2016,Monday,Afternoon,Business,Mandeville,Metairie,30.0,40.0,Unknown,False
2016-06-27 13:56:00,2016-06-27 14:05:00,2016-06-27,13,56,2016-06-27,14,5,June,2016,Monday,Afternoon,Business,Metairie,Kenner,4.4,9.0,Unknown,False
2016-06-27 21:09:00,2016-06-27 21:19:00,2016-06-27,21,9,2016-06-27,21,19,June,2016,Monday,Night,Business,Jamestown Court,Jamestown Court,1.0,10.0,Unknown,False
2016-06-28 00:48:00,2016-06-28 01:05:00,2016-06-28,0,48,2016-06-28,1,5,June,2016,Tuesday,Night,Business,Morrisville,Cary,8.2,17.0,Customer Visit,False
2016-06-28 20:13:00,2016-06-28 20:33:00,2016-06-28,20,13,2016-06-28,20,33,June,2016,Tuesday,Evening,Business,Cary,Durham,10.4,20.0,Meeting,False
2016-06-28 23:34:00,2016-06-28 23:59:00,2016-06-28,23,34,2016-06-28,23,59,June,2016,Tuesday,Night,Business,Durham,Cary,9.9,25.0,Meeting,False
2016-06-29 08:56:00,2016-06-29 09:24:00,2016-06-29,8,56,2016-06-29,9,24,June,2016,Wednesday,Morning,Business,Cary,Morrisville,7.3,28.0,Unknown,False
2016-06-29 10:22:00,2016-06-29 10:38:00,2016-06-29,10,22,2016-06-29,10,38,June,2016,Wednesday,Morning,Business,Morrisville,Cary,7.4,16.0,Unknown,False
2016-06-29 11:49:00,2016-06-29 11:51:00,2016-06-29,11,49,2016-06-29,11,51,June,2016,Wednesday,Morning,Business,Whitebridge,Westpark Place,1.6,2.0,Unknown,False
2016-06-29 12:11:00,2016-06-29 12:16:00,2016-06-29,12,11,2016-06-29,12,16,June,2016,Wednesday,Afternoon,Business,Westpark Place,Whitebridge,1.8,5.0,Unknown,False
2016-06-29 20:11:00,2016-06-29 20:29:00,2016-06-29,20,11,2016-06-29,20,29,June,2016,Wednesday,Evening,Business,Cary,Durham,10.4,18.0,Meeting,False
2016-06-29 23:38:00,2016-06-30 00:00:00,2016-06-29,23,38,2016-06-30,0,0,June,2016,Wednesday,Night,Business,Durham,Cary,9.9,22.0,Meeting,False
2016-06-30 20:09:00,2016-06-30 20:26:00,2016-06-30,20,9,2016-06-30,20,26,June,2016,Thursday,Evening,Business,Cary,Durham,9.9,17.0,Meeting,False
2016-07-01 00:00:00,2016-07-01 00:25:00,2016-07-01,0,0,2016-07-01,0,25,July,2016,Friday,Night,Business,Durham,Cary,9.9,25.0,Meeting,False
2016-07-01 09:34:00,2016-07-01 09:57:00,2016-07-01,9,34,2016-07-01,9,57,July,2016,Friday,Morning,Business,Cary,Raleigh,13.3,23.0,Meeting,False
2016-07-01 12:36:00,2016-07-01 13:00:00,2016-07-01,12,36,2016-07-01,13,0,July,2016,Friday,Afternoon,Business,Raleigh,Cary,11.3,24.0,Meeting,False
2016-07-01 20:06:00,2016-07-01 20:24:00,2016-07-01,20,6,2016-07-01,20,24,July,2016,Friday,Evening,Business,Cary,Durham,10.5,18.0,Meeting,False
2016-07-01 23:48:00,2016-07-02 00:09:00,2016-07-01,23,48,2016-07-02,0,9,July,2016,Friday,Night,Business,Durham,Cary,9.9,21.0,Meeting,False
2016-07-02 20:18:00,2016-07-02 20:36:00,2016-07-02,20,18,2016-07-02,20,36,July,2016,Saturday,Evening,Business,Cary,Durham,10.1,18.0,Meeting,True
2016-07-02 23:48:00,2016-07-03 00:12:00,2016-07-02,23,48,2016-07-03,0,12,July,2016,Saturday,Night,Business,Durham,Cary,9.9,24.0,Meeting,True
2016-07-03 00:28:00,2016-07-03 00:38:00,2016-07-03,0,28,2016-07-03,0,38,July,2016,Sunday,Night,Business,Cary,Morrisville,3.1,10.0,Errand/Supplies,True
2016-07-03 03:02:00,2016-07-03 03:08:00,2016-07-03,3,2,2016-07-03,3,8,July,2016,Sunday,Night,Business,Morrisville,Cary,3.1,6.0,Errand/Supplies,True
2016-07-03 20:00:00,2016-07-03 20:18:00,2016-07-03,20,0,2016-07-03,20,18,July,2016,Sunday,Evening,Business,Cary,Durham,9.9,18.0,Meeting,True
2016-07-04 00:32:00,2016-07-04 00:47:00,2016-07-04,0,32,2016-07-04,0,47,July,2016,Monday,Night,Business,Durham,Cary,9.9,15.0,Meeting,False
2016-07-04 17:31:00,2016-07-04 17:49:00,2016-07-04,17,31,2016-07-04,17,49,July,2016,Monday,Evening,Business,Whitebridge,Summerwinds,8.8,18.0,Meeting,False
2016-07-04 18:23:00,2016-07-04 18:49:00,2016-07-04,18,23,2016-07-04,18,49,July,2016,Monday,Evening,Business,Summerwinds,Whitebridge,8.7,26.0,Temporary Site,False
2016-07-04 20:00:00,2016-07-04 20:17:00,2016-07-04,20,0,2016-07-04,20,17,July,2016,Monday,Evening,Business,Cary,Durham,11.8,17.0,Meeting,False
2016-07-05 00:00:00,2016-07-05 00:05:00,2016-07-05,0,0,2016-07-05,0,5,July,2016,Tuesday,Night,Business,Parkwood,Parkwood,1.2,5.0,Errand/Supplies,False
2016-07-05 00:08:00,2016-07-05 00:28:00,2016-07-05,0,8,2016-07-05,0,28,July,2016,Tuesday,Night,Business,Durham,Cary,9.9,20.0,Meeting,False
2016-07-05 16:48:00,2016-07-05 16:52:00,2016-07-05,16,48,2016-07-05,16,52,July,2016,Tuesday,Afternoon,Business,Whitebridge,Whitebridge,0.6,4.0,Errand/Supplies,False
2016-07-05 20:06:00,2016-07-05 20:26:00,2016-07-05,20,6,2016-07-05,20,26,July,2016,Tuesday,Evening,Business,Cary,Durham,9.9,20.0,Unknown,False
2016-07-05 22:41:00,2016-07-05 23:02:00,2016-07-05,22,41,2016-07-05,23,2,July,2016,Tuesday,Night,Business,Durham,Morrisville,8.6,21.0,Unknown,False
2016-07-06 00:33:00,2016-07-06 00:53:00,2016-07-06,0,33,2016-07-06,0,53,July,2016,Wednesday,Night,Business,Morrisville,Cary,6.3,20.0,Meal/Entertain,False
2016-07-06 09:06:00,2016-07-06 09:25:00,2016-07-06,9,6,2016-07-06,9,25,July,2016,Wednesday,Morning,Business,Cary,Durham,9.9,19.0,Meeting,False
2016-07-06 12:48:00,2016-07-06 13:08:00,2016-07-06,12,48,2016-07-06,13,8,July,2016,Wednesday,Afternoon,Business,Durham,Cary,9.9,20.0,Unknown,False
2016-07-06 20:04:00,2016-07-06 20:14:00,2016-07-06,20,4,2016-07-06,20,14,July,2016,Wednesday,Evening,Business,Cary,Morrisville,3.3,10.0,Meal/Entertain,False
2016-07-06 23:46:00,2016-07-06 23:59:00,2016-07-06,23,46,2016-07-06,23,59,July,2016,Wednesday,Night,Business,Morrisville,Cary,3.1,13.0,Customer Visit,False
2016-07-07 08:22:00,2016-07-07 08:50:00,2016-07-07,8,22,2016-07-07,8,50,July,2016,Thursday,Morning,Business,Cary,Morrisville,7.9,28.0,Temporary Site,False
2016-07-07 10:27:00,2016-07-07 10:33:00,2016-07-07,10,27,2016-07-07,10,33,July,2016,Thursday,Morning,Business,Morrisville,Cary,8.9,6.0,Unknown,False
2016-07-07 12:59:00,2016-07-07 13:35:00,2016-07-07,12,59,2016-07-07,13,35,July,2016,Thursday,Afternoon,Business,Kenner,New Orleans,12.8,36.0,Unknown,False
2016-07-08 09:50:00,2016-07-08 10:13:00,2016-07-08,9,50,2016-07-08,10,13,July,2016,Friday,Morning,Business,CBD,Pontchartrain Beach,7.7,23.0,Unknown,False
2016-07-08 10:51:00,2016-07-08 11:12:00,2016-07-08,10,51,2016-07-08,11,12,July,2016,Friday,Morning,Business,Pontchartrain Beach,CBD,7.0,21.0,Unknown,False
2016-07-08 13:48:00,2016-07-08 14:11:00,2016-07-08,13,48,2016-07-08,14,11,July,2016,Friday,Afternoon,Business,New Orleans,Metairie,12.5,23.0,Unknown,False
2016-07-08 17:11:00,2016-07-08 17:30:00,2016-07-08,17,11,2016-07-08,17,30,July,2016,Friday,Evening,Business,Kenner,New Orleans,13.2,19.0,Unknown,False
2016-07-09 09:03:00,2016-07-09 09:46:00,2016-07-09,9,3,2016-07-09,9,46,July,2016,Saturday,Morning,Business,New Orleans,Kenner,13.0,43.0,Unknown,True
2016-07-09 09:52:00,2016-07-09 10:06:00,2016-07-09,9,52,2016-07-09,10,6,July,2016,Saturday,Morning,Business,Kenner,Metairie,4.9,14.0,Unknown,True
2016-07-09 10:15:00,2016-07-09 10:33:00,2016-07-09,10,15,2016-07-09,10,33,July,2016,Saturday,Morning,Business,Metairie,New Orleans,8.5,18.0,Unknown,True
2016-07-10 14:10:00,2016-07-10 14:17:00,2016-07-10,14,10,2016-07-10,14,17,July,2016,Sunday,Afternoon,Business,CBD,St Thomas,1.3,7.0,Unknown,True
2016-07-10 16:04:00,2016-07-10 16:15:00,2016-07-10,16,4,2016-07-10,16,15,July,2016,Sunday,Afternoon,Business,St Thomas,CBD,1.8,11.0,Unknown,True
2016-07-10 18:05:00,2016-07-10 18:21:00,2016-07-10,18,5,2016-07-10,18,21,July,2016,Sunday,Evening,Business,New Orleans,Kenner,13.6,16.0,Unknown,True
2016-07-10 19:51:00,2016-07-10 20:08:00,2016-07-10,19,51,2016-07-10,20,8,July,2016,Sunday,Evening,Business,Kenner,New Orleans,13.4,17.0,Unknown,True
2016-07-12 16:10:00,2016-07-12 16:45:00,2016-07-12,16,10,2016-07-12,16,45,July,2016,Tuesday,Afternoon,Business,New Orleans,Kenner,12.3,35.0,Unknown,False
2016-07-12 19:21:00,2016-07-12 19:26:00,2016-07-12,19,21,2016-07-12,19,26,July,2016,Tuesday,Evening,Personal,Kenner,Kenner,1.4,5.0,Unknown,False
2016-07-12 23:47:00,2016-07-13 00:11:00,2016-07-12,23,47,2016-07-13,0,11,July,2016,Tuesday,Night,Personal,Morrisville,Cary,8.7,24.0,Unknown,False
2016-07-13 12:39:00,2016-07-13 13:20:00,2016-07-13,12,39,2016-07-13,13,20,July,2016,Wednesday,Afternoon,Personal,Cary,Morrisville,23.5,41.0,Unknown,False
2016-07-13 13:25:00,2016-07-13 13:39:00,2016-07-13,13,25,2016-07-13,13,39,July,2016,Wednesday,Afternoon,Personal,Morrisville,Morrisville,2.2,14.0,Unknown,False
2016-07-13 13:42:00,2016-07-13 13:54:00,2016-07-13,13,42,2016-07-13,13,54,July,2016,Wednesday,Afternoon,Personal,Morrisville,Cary,4.4,12.0,Unknown,False
2016-07-14 15:51:00,2016-07-14 15:59:00,2016-07-14,15,51,2016-07-14,15,59,July,2016,Thursday,Afternoon,Personal,Cary,Morrisville,3.3,8.0,Unknown,False
2016-07-14 16:03:00,2016-07-14 16:34:00,2016-07-14,16,3,2016-07-14,16,34,July,2016,Thursday,Afternoon,Business,Morrisville,Morrisville,11.8,31.0,Errand/Supplies,False
2016-07-14 16:39:00,2016-07-14 20:05:00,2016-07-14,16,39,2016-07-14,20,5,July,2016,Thursday,Afternoon,Business,Morrisville,Banner Elk,195.3,206.0,Unknown,False
2016-07-15 11:32:00,2016-07-15 11:53:00,2016-07-15,11,32,2016-07-15,11,53,July,2016,Friday,Morning,Personal,Banner Elk,Banner Elk,8.3,21.0,Unknown,False
2016-07-15 12:09:00,2016-07-15 12:19:00,2016-07-15,12,9,2016-07-15,12,19,July,2016,Friday,Afternoon,Personal,Banner Elk,Banner Elk,3.2,10.0,Unknown,False
2016-07-15 12:35:00,2016-07-15 13:15:00,2016-07-15,12,35,2016-07-15,13,15,July,2016,Friday,Afternoon,Personal,Banner Elk,Elk Park,22.4,40.0,Unknown,False
2016-07-15 15:03:00,2016-07-15 15:33:00,2016-07-15,15,3,2016-07-15,15,33,July,2016,Friday,Afternoon,Personal,Elk Park,Banner Elk,12.2,30.0,Unknown,False
2016-07-15 15:40:00,2016-07-15 15:52:00,2016-07-15,15,40,2016-07-15,15,52,July,2016,Friday,Afternoon,Personal,Banner Elk,Banner Elk,4.5,12.0,Unknown,False
2016-07-16 13:14:00,2016-07-16 14:10:00,2016-07-16,13,14,2016-07-16,14,10,July,2016,Saturday,Afternoon,Personal,Banner Elk,Newland,28.1,56.0,Unknown,True
2016-07-16 14:14:00,2016-07-16 14:30:00,2016-07-16,14,14,2016-07-16,14,30,July,2016,Saturday,Afternoon,Personal,Newland,Newland,3.8,16.0,Unknown,True
2016-07-16 15:29:00,2016-07-16 16:57:00,2016-07-16,15,29,2016-07-16,16,57,July,2016,Saturday,Afternoon,Personal,Newland,Boone,41.9,88.0,Unknown,True
2016-07-16 19:42:00,2016-07-16 20:35:00,2016-07-16,19,42,2016-07-16,20,35,July,2016,Saturday,Evening,Personal,Boone,Banner Elk,23.8,53.0,Unknown,True
2016-07-16 21:45:00,2016-07-16 22:18:00,2016-07-16,21,45,2016-07-16,22,18,July,2016,Saturday,Night,Personal,Banner Elk,Banner Elk,13.0,33.0,Unknown,True
2016-07-16 22:50:00,2016-07-16 23:03:00,2016-07-16,22,50,2016-07-16,23,3,July,2016,Saturday,Night,Business,Banner Elk,Banner Elk,4.4,13.0,Errand/Supplies,True
2016-07-17 11:23:00,2016-07-17 11:50:00,2016-07-17,11,23,2016-07-17,11,50,July,2016,Sunday,Morning,Personal,Banner Elk,Boone,15.1,27.0,Charity ($),True
2016-07-17 12:20:00,2016-07-17 15:25:00,2016-07-17,12,20,2016-07-17,15,25,July,2016,Sunday,Afternoon,Personal,Boone,Cary,180.2,185.0,Commute,True
2016-07-18 10:37:00,2016-07-18 10:49:00,2016-07-18,10,37,2016-07-18,10,49,July,2016,Monday,Morning,Personal,Cary,Morrisville,4.1,12.0,Moving,False
2016-07-18 10:54:00,2016-07-18 11:15:00,2016-07-18,10,54,2016-07-18,11,15,July,2016,Monday,Morning,Personal,Morrisville,Cary,6.1,21.0,Moving,False
2016-07-18 11:25:00,2016-07-18 11:36:00,2016-07-18,11,25,2016-07-18,11,36,July,2016,Monday,Morning,Personal,Northwoods,Preston,3.3,11.0,Moving,False
2016-07-18 11:40:00,2016-07-18 11:56:00,2016-07-18,11,40,2016-07-18,11,56,July,2016,Monday,Morning,Personal,Preston,Whitebridge,4.7,16.0,Moving,False
2016-07-18 17:12:00,2016-07-18 17:33:00,2016-07-18,17,12,2016-07-18,17,33,July,2016,Monday,Evening,Business,Cary,Apex,7.2,21.0,Meeting,False
2016-07-18 18:32:00,2016-07-18 18:47:00,2016-07-18,18,32,2016-07-18,18,47,July,2016,Monday,Evening,Business,Apex,Cary,5.5,15.0,Meal/Entertain,False
2016-07-18 19:07:00,2016-07-18 19:14:00,2016-07-18,19,7,2016-07-18,19,14,July,2016,Monday,Evening,Business,Cary,Morrisville,3.3,7.0,Meal/Entertain,False
2016-07-18 20:28:00,2016-07-18 20:32:00,2016-07-18,20,28,2016-07-18,20,32,July,2016,Monday,Evening,Business,Hazelwood,Weston,0.9,4.0,Errand/Supplies,False
2016-07-18 21:11:00,2016-07-18 21:19:00,2016-07-18,21,11,2016-07-18,21,19,July,2016,Monday,Night,Business,Morrisville,Cary,3.8,8.0,Meal/Entertain,False
2016-07-19 10:35:00,2016-07-19 10:51:00,2016-07-19,10,35,2016-07-19,10,51,July,2016,Tuesday,Morning,Business,Whitebridge,Stonewater,6.4,16.0,Customer Visit,False
2016-07-19 10:56:00,2016-07-19 11:11:00,2016-07-19,10,56,2016-07-19,11,11,July,2016,Tuesday,Morning,Business,Stonewater,Lexington Park at Amberly,3.0,15.0,Meeting,False
2016-07-19 11:30:00,2016-07-19 12:00:00,2016-07-19,11,30,2016-07-19,12,0,July,2016,Tuesday,Morning,Business,Lexington Park at Amberly,Whitebridge,8.7,30.0,Meal/Entertain,False
2016-07-19 17:14:00,2016-07-19 17:24:00,2016-07-19,17,14,2016-07-19,17,24,July,2016,Tuesday,Evening,Business,Whitebridge,Chessington,3.9,10.0,Errand/Supplies,False
2016-07-19 17:50:00,2016-07-19 18:08:00,2016-07-19,17,50,2016-07-19,18,8,July,2016,Tuesday,Evening,Personal,Chessington,Whitebridge,4.8,18.0,Unknown,False
2016-07-20 17:12:00,2016-07-20 17:24:00,2016-07-20,17,12,2016-07-20,17,24,July,2016,Wednesday,Evening,Personal,Whitebridge,Edgehill Farms,2.8,12.0,Unknown,False
2016-07-20 17:50:00,2016-07-20 17:57:00,2016-07-20,17,50,2016-07-20,17,57,July,2016,Wednesday,Evening,Personal,Edgehill Farms,Preston,1.4,7.0,Unknown,False
2016-07-20 18:16:00,2016-07-20 18:20:00,2016-07-20,18,16,2016-07-20,18,20,July,2016,Wednesday,Evening,Personal,Preston,Whitebridge,1.4,4.0,Unknown,False
